Name,Description,Camera_quality,Price,Rating,Image_url
"Apple iPhone 15 (Pink, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹65,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/flipkart-plus_8d85f4.png
"Apple iPhone 15 (Green, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹65,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/plus_aef861.png
"Apple iPhone 15 (Black, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹65,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 15 (Blue, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹65,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png
"Apple iPhone 13 (Pink, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip Processor
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹52,999",4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/c/k/-original-imagtc5fuzkvczr7.jpeg?q=70
"Apple iPhone 14 (Midnight, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹58,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 14 (Starlight, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹58,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 13 (Starlight, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip Processor
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹52,999",4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/z/3/-original-imagtc5fqyz8tu4c.jpeg?q=70
"Apple iPhone 14 Plus (Starlight, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹65,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 13 (Blue, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip Processor
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹52,999",4.7,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 15 (Pink, 256 GB)","256 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/d/9/-original-imagtc2qzgnnuhxh.jpeg?q=70
"Apple iPhone 13 (Green, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip Processor
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹52,999",4.7,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 14 (Blue, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹58,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 13 (Midnight, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip Processor
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹52,999",4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/l/l/-original-imagtc5fz9spysyk.jpeg?q=70
"Apple iPhone 15 (Green, 256 GB)","256 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 14 (Purple, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹58,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 15 (Black, 256 GB)","256 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://rukminim2.flixcart.com/image/312/312/ktketu80/mobile/8/z/w/iphone-13-mlph3hn-a-apple-original-imag6vzzhrxgazsg.jpeg?q=70
"Apple iPhone 14 Plus (Purple, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹65,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 15 Plus (Blue, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 14 ((PRODUCT)RED, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹58,999",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/e/e/-original-imaghx9q5rvcdghy.jpeg?q=70
"Apple iPhone 12 (White, 64 GB)","64 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A14 Bionic Chip with Next Generation Neural Engine Processor
Ceramic Shield
Industry-leading IP68 Water Resistance
All Screen OLED Display
12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹42,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 15 Plus (Black, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 15 (Yellow, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹65,999",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/o/b/-original-imaghx9qkugtbfrn.jpeg?q=70
"Apple iPhone 12 (Black, 64 GB)","64 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A14 Bionic Chip with Next Generation Neural Engine Processor
Ceramic Shield
Industry-leading IP68 Water Resistance
All Screen OLED Display
12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹42,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 15 Plus (Green, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/flipkart-plus_8d85f4.png
"Apple iPhone 14 Plus (Blue, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹65,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/plus_aef861.png
"Apple iPhone 15 Plus (Pink, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 12 (Blue, 64 GB)","64 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A14 Bionic Chip with Next Generation Neural Engine Processor
Ceramic Shield
Industry-leading IP68 Water Resistance
All Screen OLED Display
12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹42,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png
"Apple iPhone 15 (Blue, 256 GB)","256 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹75,999",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/x/t/-original-imagtc6ffhgm3f2g.jpeg?q=70
"Apple iPhone 14 Plus (Midnight, 128 GB)","128 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹65,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 14 Plus ((PRODUCT)RED, 512 GB)","512 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹95,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 11 (Purple, 64 GB)","64 GB ROM
15.49 cm (6.1 inch) Liquid Retina HD Display

A13 Bionic Chip Processor
Brand Warranty of 1 Year",12MP + 12MP | 12MP Front Camera,"₹43,900",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/4/d/-original-imaghx9qygjjg8hz.jpeg?q=70
"Apple iPhone 15 (Green, 512 GB)","512 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹95,999",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 15 Pro (Black Titanium, 512 GB)","512 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A17 Pro Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP + 12MP | 12MP Front Camera,"₹1,58,990",4.7,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 15 (Black, 512 GB)","512 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A16 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP | 12MP Front Camera,"₹95,999",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/6/r/-original-imagtc6fn8fecysv.jpeg?q=70
"Apple iPhone 15 Pro (White Titanium, 128 GB)","128 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A17 Pro Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",48MP + 12MP + 12MP | 12MP Front Camera,"₹1,27,990",4.7,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 14 (Yellow, 512 GB)","512 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹88,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
"Apple iPhone 14 Plus (Midnight, 512 GB)","512 GB ROM
17.02 cm (6.7 inch) Super Retina XDR Display

A15 Bionic Chip, 6 Core Processor Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12MP + 12MP | 12MP Front Camera,"₹95,999",4.6,https://rukminim2.flixcart.com/image/312/312/kg8avm80/mobile/y/7/n/apple-iphone-12-dummyapplefsn-original-imafwg8dpyjvgg3j.jpeg?q=70
"Apple iPhone 11 (White, 64 GB) (Includes EarPods, Power Adapter)","64 GB ROM
15.49 cm (6.1 inch) Liquid Retina HD Display

A13 Bionic Chip Processor
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹49,900",4.6,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMyIgaGVpZ2h0PSIxMiI+PHBhdGggZmlsbD0iI0ZGRiIgZD0iTTYuNSA5LjQzOWwtMy42NzQgMi4yMy45NC00LjI2LTMuMjEtMi44ODMgNC4yNTQtLjQwNEw2LjUuMTEybDEuNjkgNC4wMSA0LjI1NC40MDQtMy4yMSAyLjg4Mi45NCA0LjI2eiIvPjwvc3ZnPg=="
"Apple iPhone 12 (Purple, 256 GB)","256 GB ROM
15.49 cm (6.1 inch) Super Retina XDR Display

A14 Bionic Chip with Next Generation Neural Engine Processor
Ceramic Shield
Industry-leading IP68 Water Resistance
All Screen OLED Display
12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording
Brand Warranty for 1 Year",12MP + 12MP | 12MP Front Camera,"₹63,999",4.6,https://static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png
